,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
2825995,172.31.65.122-216.58.198.67-51415-443-6,172.31.65.122,51415,216.58.198.67,443,6,20/02/2018 10:51:57,118113652,13,12,594.0,4603.0,194.0,0.0,45.69230769230769,68.40368486100806,1430.0,0.0,383.58333333333337,603.2381496154858,43.99999417510179,0.21166054538725126,4921402.166666667,16527620.390718365,58589217.0,7.0,118113652.0,9842804.333333334,22766555.65346489,58589217.0,118.0,117973296.0,10724845.09090909,23725731.06012915,58732783.0,16.0,0,0,0,0,272,252,0.11006348360137064,0.1015970617858806,0.0,1430.0,199.88461538461544,438.7702202222094,192519.3061538461,0,0,1,1,0,0,0,1,0.0,207.88,45.69230769230769,383.58333333333326,0,0,0,0,0,0,13,594,12,4603,8192,176,6,20,403690.5,350144.4288011734,651280.0,156101.0,58582896.5,8938.536820979147,58589217.0,58576576.0,Benign
6808438,172.31.0.2-172.31.66.99-53-50715-17,172.31.66.99,50715,172.31.0.2,53,17,20/02/2018 04:35:26,317,1,1,44.0,60.0,44.0,44.0,44.0,0.0,60.0,60.0,60.0,0.0,328075.70977917983,6309.148264984227,317.0,0.0,317.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3154.5741324921137,3154.5741324921137,44.0,60.0,49.33333333333334,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,74.0,44.0,60.0,0,0,0,0,0,0,1,44,1,60,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6016506,172.31.0.2-172.31.64.116-53-49220-17,172.31.64.116,49220,172.31.0.2,53,17,20/02/2018 12:31:43,390,1,1,42.0,106.0,42.0,42.0,42.0,0.0,106.0,106.0,106.0,0.0,379487.1794871795,5128.205128205128,390.0,0.0,390.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2564.102564102564,2564.102564102564,42.0,106.0,63.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,1.0,95.0,42.0,106.0,0,0,0,0,0,0,1,42,1,106,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
7002587,172.31.0.2-172.31.67.27-53-60133-17,172.31.67.27,60133,172.31.0.2,53,17,20/02/2018 01:24:24,330,1,1,50.0,178.0,50.0,50.0,50.0,0.0,178.0,178.0,178.0,0.0,690909.0909090909,6060.606060606061,330.0,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3030.3030303030305,3030.3030303030305,50.0,178.0,92.66666666666666,73.9008344562721,5461.333333333333,0,0,0,0,0,0,0,0,1.0,139.0,50.0,178.0,0,0,0,0,0,0,1,50,1,178,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3697548,172.31.66.29-123.201.5.201-3389-57897-6,123.201.5.201,57897,172.31.66.29,3389,6,20/02/2018 03:17:29,4582963,9,8,1128.0,1874.0,661.0,0.0,125.33333333333331,213.48302040209202,1173.0,0.0,234.25,398.9009006901696,655.0347449892132,3.7093906278536393,286435.1875,331201.2468201609,988005.0,55.0,4582963.0,572870.375,442922.0228263137,1287047.0,6947.0,4308831.0,615547.2857142858,396624.4677986615,1328069.0,283676.0,0,0,0,0,204,172,1.963795038275456,1.7455955895781832,0.0,1173.0,166.77777777777774,302.74694452347615,91655.71241830068,0,0,0,1,0,0,0,0,0.0,176.58823529411762,125.33333333333331,234.25,0,0,0,0,0,0,9,1128,8,1874,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
2548198,172.31.0.2-172.31.64.7-53-62130-17,172.31.64.7,62130,172.31.0.2,53,17,20/02/2018 09:29:59,2156,1,1,36.0,70.0,36.0,36.0,36.0,0.0,70.0,70.0,70.0,0.0,49165.12059369202,927.643784786642,2156.0,0.0,2156.0,2156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,463.821892393321,463.821892393321,36.0,70.0,47.33333333333334,19.62990915244728,385.33333333333337,0,0,0,0,0,0,0,0,1.0,71.0,36.0,70.0,0,0,0,0,0,0,1,36,1,70,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
4787808,172.31.67.42-209.85.203.149-49937-443-6,172.31.67.42,49937,209.85.203.149,443,6,20/02/2018 08:41:35,118126473,17,17,1085.0,4380.0,435.0,0.0,63.82352941176472,114.39035978510036,1430.0,0.0,257.64705882352945,459.916016949898,46.26397336014595,0.2878270986724542,3579590.0909090918,14184345.484049607,58920779.0,1.0,118126473.0,7382904.5625,20008088.539293654,58920779.0,28.0,117971118.0,7373194.875,20034781.056030214,59077149.0,1.0,0,0,0,0,352,352,0.1439135493362271,0.1439135493362271,0.0,1430.0,156.14285714285714,340.33496845946127,115827.8907563025,0,0,1,1,0,0,0,1,1.0,160.7352941176471,63.82352941176471,257.6470588235294,0,0,0,0,0,0,17,1085,17,4380,8192,250,8,20,415759.5,367592.9957337327,675687.0,155832.0,58569488.5,496799.78943282575,58920779.0,58218198.0,Benign
6882716,172.31.67.108-77.72.83.21-3389-44816-6,77.72.83.21,44816,172.31.67.108,3389,6,20/02/2018 11:45:36,2428668,10,7,1036.0,1429.0,565.0,0.0,103.6,177.202457971415,1149.0,0.0,204.14285714285708,420.4990798925441,1014.9596404284159,6.999721658127006,151791.75,255330.7594355473,950379.0,3.0,2428668.0,269852.0,357465.95209509117,1116720.0,3.0,2313261.0,385543.5,363883.00124339416,950379.0,114148.0,0,0,0,0,212,152,4.117483328310002,2.8822383298170027,0.0,1149.0,136.94444444444446,287.48452075407926,82647.34967320261,0,0,1,1,0,0,0,1,0.0,145.0,103.6,204.14285714285717,0,0,0,0,0,0,10,1036,7,1429,8192,62964,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
4764729,172.31.0.2-172.31.67.37-53-60094-17,172.31.67.37,60094,172.31.0.2,53,17,20/02/2018 05:27:23,89428,2,2,82.0,208.0,41.0,41.0,41.0,0.0,104.0,104.0,104.0,0.0,3242.8322225701127,44.728720311311896,29809.333333333336,31706.158145277284,63157.0,50.0,63157.0,63157.0,0.0,63157.0,63157.0,50.0,50.0,0.0,50.0,50.0,0,0,0,0,16,16,22.36436015565595,22.36436015565595,41.0,104.0,66.2,34.50652112282547,1190.7,0,0,0,0,0,0,0,0,1.0,82.75,41.0,104.0,0,0,0,0,0,0,2,82,2,208,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
7655165,172.31.65.87-185.129.148.228-3389-19908-6,172.31.65.87,3389,185.129.148.228,19908,6,20/02/2018 04:38:54,80662748,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02479459291419132,80662748.0,0.0,80662748.0,80662748.0,80662748.0,80662748.0,0.0,80662748.0,80662748.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.024794592914191317,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62625,-1,0,20,0.0,0.0,0.0,0.0,80662748.0,0.0,80662748.0,80662748.0,Benign
1720495,172.31.67.50-199.16.156.120-52271-443-6,172.31.67.50,52271,199.16.156.120,443,6,20/02/2018 02:20:12,1210,3,0,77.0,0.0,46.0,0.0,25.666666666666664,23.459184413217212,0.0,0.0,0.0,0.0,63636.36363636364,2479.3388429752067,605.0,813.1727983645296,1180.0,30.0,1210.0,605.0,813.1727983645296,1180.0,30.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,2479.3388429752067,0.0,0.0,46.0,30.75,21.68524844220144,470.25,0,1,0,0,1,0,0,0,0.0,41.0,25.66666666666667,0.0,0,0,0,0,0,0,3,77,0,0,251,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1168829,172.31.0.2-172.31.66.100-53-63672-17,172.31.66.100,63672,172.31.0.2,53,17,20/02/2018 04:58:15,2987,1,1,49.0,164.0,49.0,49.0,49.0,0.0,164.0,164.0,164.0,0.0,71309.00569132909,669.5681285570806,2987.0,0.0,2987.0,2987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,334.7840642785403,334.7840642785403,49.0,164.0,87.33333333333334,66.39528095680697,4408.333333333334,0,0,0,0,0,0,0,0,1.0,131.0,49.0,164.0,0,0,0,0,0,0,1,49,1,164,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1444278,172.217.15.66-172.31.66.76-443-50725-6,172.31.66.76,50725,172.217.15.66,443,6,20/02/2018 11:30:34,200530,9,6,525.0,2878.0,207.0,0.0,58.33333333333334,86.21919739825928,1430.0,0.0,479.66666666666663,624.3174406234914,16970.029422031614,74.80177529546701,14323.571428571428,26125.176948136224,75734.0,1.0,200530.0,25066.25,31453.29944877462,75734.0,19.0,113375.0,22675.0,36865.74558448533,87402.0,1.0,0,0,0,0,192,132,44.881065177280206,29.920710118186804,0.0,1430.0,212.6875,423.92306200535967,179710.76249999995,0,0,0,1,0,0,0,0,0.0,226.86666666666667,58.33333333333334,479.66666666666674,0,0,0,0,0,0,9,525,6,2878,8192,172,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1116752,172.31.0.2-172.31.65.81-53-53954-17,172.31.65.81,53954,172.31.0.2,53,17,20/02/2018 10:51:02,12765,1,1,44.0,100.0,44.0,44.0,44.0,0.0,100.0,100.0,100.0,0.0,11280.84606345476,156.67841754798278,12765.0,0.0,12765.0,12765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,78.33920877399139,78.33920877399139,44.0,100.0,62.66666666666667,32.331615074619044,1045.3333333333335,0,0,0,0,0,0,0,0,1.0,94.0,44.0,100.0,0,0,0,0,0,0,1,44,1,100,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
664694,169.254.169.254-172.31.64.35-80-51331-6,172.31.64.35,51331,169.254.169.254,80,6,20/02/2018 01:20:57,1409,3,4,161.0,488.0,161.0,0.0,53.66666666666666,92.95339333952974,488.0,0.0,122.0,244.0,460610.36195883603,4968.062455642299,234.8333333333333,230.26021511904025,660.0,30.0,985.0,492.5,236.88077169749343,660.0,325.0,1147.0,382.33333333333337,526.8532369961614,988.0,30.0,0,0,0,0,72,92,2129.1696238467002,2838.8928317956,0.0,488.0,81.125,173.78758586274225,30202.125,0,0,0,1,0,0,0,0,1.0,92.71428571428572,53.66666666666666,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6237793,172.31.0.2-172.31.64.52-53-62421-17,172.31.64.52,62421,172.31.0.2,53,17,20/02/2018 12:27:28,13359,1,1,37.0,222.0,37.0,37.0,37.0,0.0,222.0,222.0,222.0,0.0,19387.678718466952,149.71180477580657,13359.0,0.0,13359.0,13359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,74.85590238790328,74.85590238790328,37.0,222.0,98.66666666666666,106.80979980008075,11408.333333333332,0,0,0,0,0,0,0,0,1.0,148.0,37.0,222.0,0,0,0,0,0,0,1,37,1,222,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
7308204,172.31.64.86-177.67.2.98-445-62581-6,177.67.2.98,62581,172.31.64.86,445,6,20/02/2018 09:46:18,526972,5,4,286.0,170.0,103.0,0.0,57.2,52.48523601928451,131.0,0.0,42.5,61.7980582219215,865.3211176305382,17.07870626902378,65871.5,90644.33006458342,178388.0,29.0,526925.0,131731.25,87522.41487518116,178731.0,493.0,526943.0,175647.66666666663,2499.129915257175,178484.0,173769.0,0,0,0,0,112,92,9.488170149457655,7.590536119566122,0.0,131.0,45.6,52.98469380658699,2807.3777777777777,0,0,0,1,0,0,0,0,0.0,50.66666666666666,57.2,42.5,0,0,0,0,0,0,5,286,4,170,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
5325574,172.31.68.19-13.89.187.212-49672-443-6,172.31.68.19,49672,13.89.187.212,443,6,20/02/2018 09:29:03,124749,2,1,73.0,125.0,73.0,0.0,36.5,51.61879502661797,125.0,125.0,125.0,0.0,1587.1870716398528,24.048288964240193,62374.5,36918.75215253083,88480.0,36269.0,124749.0,124749.0,0.0,124749.0,124749.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,16.032192642826796,8.016096321413398,0.0,125.0,67.75,51.389849840865146,2640.9166666666665,0,1,0,0,1,0,0,0,0.0,90.33333333333331,36.5,125.0,0,0,0,0,0,0,2,73,1,125,256,7099,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3488325,172.31.0.2-172.31.66.122-53-63257-17,172.31.66.122,63257,172.31.0.2,53,17,20/02/2018 01:17:25,18974,1,1,34.0,90.0,34.0,34.0,34.0,0.0,90.0,90.0,90.0,0.0,6535.258775166016,105.40739959945188,18974.0,0.0,18974.0,18974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,52.70369979972593,52.70369979972593,34.0,90.0,52.66666666666667,32.331615074619044,1045.3333333333335,0,0,0,0,0,0,0,0,1.0,79.0,34.0,90.0,0,0,0,0,0,0,1,34,1,90,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3103050,172.31.65.64-64.30.228.118-52368-443-6,172.31.65.64,52368,64.30.228.118,443,6,20/02/2018 03:53:47,128769,3,3,194.0,7.0,194.0,0.0,64.66666666666667,112.0059522227874,7.0,0.0,2.333333333333333,4.041451884327381,1560.9346970155862,46.59506558255481,25753.8,35081.072727326915,64605.0,1.0,65010.0,32505.0,45465.55181673263,64654.0,356.0,64164.0,32082.0,45369.38529449127,64163.0,1.0,0,0,0,0,72,64,23.29753279127741,23.29753279127741,0.0,194.0,28.714285714285715,72.93082175530975,5318.904761904762,0,0,1,1,0,0,0,1,1.0,33.5,64.66666666666667,2.333333333333333,0,0,0,0,0,0,3,194,3,7,8192,9811,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
2961598,172.31.0.2-172.31.65.37-53-64231-17,172.31.65.37,64231,172.31.0.2,53,17,20/02/2018 03:17:13,990,1,1,35.0,63.0,35.0,35.0,35.0,0.0,63.0,63.0,63.0,0.0,98989.898989899,2020.2020202020203,990.0,0.0,990.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1010.1010101010104,1010.1010101010104,35.0,63.0,44.33333333333334,16.165807537309522,261.33333333333337,0,0,0,0,0,0,0,0,1.0,66.5,35.0,63.0,0,0,0,0,0,0,1,35,1,63,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1648668,169.254.169.254-172.31.67.28-80-53737-6,172.31.67.28,53737,169.254.169.254,80,6,20/02/2018 05:11:03,851,3,4,161.0,488.0,161.0,0.0,53.66666666666666,92.95339333952974,488.0,0.0,122.0,244.0,762632.1974148061,8225.616921269095,141.83333333333331,100.22258561156096,272.0,0.0,459.0,229.5,143.5426765808691,331.0,128.0,579.0,193.0,186.39474241512286,372.0,0.0,0,0,0,0,72,92,3525.264394829612,4700.352526439483,0.0,488.0,81.125,173.78758586274225,30202.125,0,0,0,1,0,0,0,0,1.0,92.71428571428572,53.66666666666666,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
254372,192.168.10.3-192.168.10.9-53-64571-17,192.168.10.9,64571,192.168.10.3,53,17,03/07/2017 06:28:59 PM,230,1,3,41.0,295.0,41.0,41.0,41.0,0.0,127.0,41.0,98.33333333333331,49.652123150307816,1460869.5652173914,17391.304347826088,76.66666666666667,49.652123150307816,134.0,48.0,0.0,0.0,0.0,0.0,0.0,230.0,115.0,94.75230867899737,182.0,48.0,0,0,0,0,8,24,4347.826086956522,13043.478260869562,41.0,127.0,75.4,47.10413994544429,2218.8,0,0,0,0,0,0,0,0,3.0,94.25,41.0,98.33333333333331,0,0,0,0,0,0,1,41,3,295,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
4322768,172.31.66.8-104.25.136.37-51970-443-6,172.31.66.8,51970,104.25.136.37,443,6,20/02/2018 11:46:48,407,3,0,77.0,0.0,46.0,0.0,25.666666666666664,23.459184413217212,0.0,0.0,0.0,0.0,189189.18918918917,7371.00737100737,203.5,269.40768363207457,394.0,13.0,407.0,203.5,269.40768363207457,394.0,13.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,7371.00737100737,0.0,0.0,46.0,30.75,21.68524844220144,470.25,0,1,0,0,1,0,0,0,0.0,41.0,25.66666666666667,0.0,0,0,0,0,0,0,3,77,0,0,251,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
4742478,172.31.0.2-172.31.67.31-53-52207-17,172.31.67.31,52207,172.31.0.2,53,17,20/02/2018 10:33:38,358,1,1,84.0,212.0,84.0,84.0,84.0,0.0,212.0,212.0,212.0,0.0,826815.6424581006,5586.59217877095,358.0,0.0,358.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2793.2960893854747,2793.2960893854747,84.0,212.0,126.66666666666666,73.9008344562721,5461.333333333333,0,0,0,0,0,0,0,0,1.0,190.0,84.0,212.0,0,0,0,0,0,0,1,84,1,212,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
7389849,169.254.169.254-172.31.65.108-80-50369-6,172.31.65.108,50369,169.254.169.254,80,6,20/02/2018 10:00:49,771,3,4,161.0,488.0,161.0,0.0,53.66666666666666,92.95339333952974,488.0,0.0,122.0,244.0,841763.9429312581,9079.11802853437,128.5,106.9929904246068,280.0,9.0,394.0,197.0,142.8355697996826,298.0,96.0,491.0,163.66666666666669,139.79031916886566,281.0,9.0,0,0,0,0,72,92,3891.050583657588,5188.067444876783,0.0,488.0,81.125,173.78758586274225,30202.125,0,0,1,1,0,0,0,1,1.0,92.71428571428572,53.66666666666666,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1047502,172.31.0.2-172.31.65.40-53-63455-17,172.31.65.40,63455,172.31.0.2,53,17,20/02/2018 05:06:14,510,1,1,44.0,60.0,44.0,44.0,44.0,0.0,60.0,60.0,60.0,0.0,203921.56862745096,3921.5686274509803,510.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1960.7843137254904,1960.7843137254904,44.0,60.0,49.33333333333334,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,74.0,44.0,60.0,0,0,0,0,0,0,1,44,1,60,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
659826,172.31.64.26-5.79.68.233-3389-52592-6,5.79.68.233,52592,172.31.64.26,3389,6,20/02/2018 03:47:17,5266421,11,7,1160.0,1581.0,693.0,0.0,105.45454545454544,206.634151889935,1173.0,0.0,225.85714285714286,430.09860441974166,520.4673154690823,3.417880947991055,309789.47058823524,692684.994685997,2848984.0,111.0,5266421.0,526642.1,875720.1456461673,2848984.0,357.0,5134915.0,855819.1666666665,1114257.1772648208,3045511.0,106940.0,0,0,0,0,232,152,2.088705023772312,1.3291759242187435,0.0,1173.0,144.2631578947368,300.08033037565554,90048.20467836258,0,0,1,1,0,0,0,1,0.0,152.27777777777774,105.45454545454544,225.85714285714286,0,0,0,0,0,0,11,1160,7,1581,8192,62840,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
5541516,172.31.0.2-172.31.68.8-53-50395-17,172.31.68.8,50395,172.31.0.2,53,17,20/02/2018 11:12:39,1004,1,1,40.0,139.0,40.0,40.0,40.0,0.0,139.0,139.0,139.0,0.0,178286.85258964144,1992.0318725099603,1004.0,0.0,1004.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,996.01593625498,996.01593625498,40.0,139.0,73.0,57.15767664977295,3267.0,0,0,0,0,0,0,0,0,1.0,109.5,40.0,139.0,0,0,0,0,0,0,1,40,1,139,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
2434820,172.31.0.2-172.31.64.69-53-52123-17,172.31.64.69,52123,172.31.0.2,53,17,20/02/2018 11:19:32,263,1,1,44.0,60.0,44.0,44.0,44.0,0.0,60.0,60.0,60.0,0.0,395437.26235741447,7604.5627376425855,263.0,0.0,263.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3802.2813688212927,3802.2813688212927,44.0,60.0,49.33333333333334,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,74.0,44.0,60.0,0,0,0,0,0,0,1,44,1,60,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
2410234,172.31.64.68-200.94.68.50-445-42684-6,172.31.64.68,445,200.94.68.50,42684,6,20/02/2018 03:56:33,47,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42553.19148936171,47.0,0.0,47.0,47.0,47.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,42553.191489361714,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1808338,172.31.67.82-212.92.116.6-3389-56309-6,212.92.116.6,56309,172.31.67.82,3389,6,20/02/2018 11:13:27,1998197,8,7,1128.0,1581.0,661.0,0.0,141.00000000000003,222.62332055996032,1173.0,0.0,225.85714285714286,430.09860441974166,1355.722183548469,7.506767350766716,142728.35714285713,246194.25808139239,953134.0,88.0,1998197.0,285456.7142857143,394250.8968058768,1168440.0,337.0,1837840.0,306306.66666666674,317581.649484769,953134.0,159552.0,0,0,0,0,172,152,4.0036092537422485,3.503158097024468,0.0,1173.0,169.3125,317.73127403515065,100953.1625,0,0,0,1,0,0,0,0,0.0,180.6,141.0,225.85714285714286,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
4836161,172.31.0.2-172.31.67.47-53-53860-17,172.31.67.47,53860,172.31.0.2,53,17,20/02/2018 11:57:21,24716,1,1,43.0,99.0,43.0,43.0,43.0,0.0,99.0,99.0,99.0,0.0,5745.26622430814,80.9192425958893,24716.0,0.0,24716.0,24716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,40.45962129794465,40.45962129794465,43.0,99.0,61.66666666666667,32.331615074619044,1045.3333333333335,0,0,0,0,0,0,0,0,1.0,92.5,43.0,99.0,0,0,0,0,0,0,1,43,1,99,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
7090236,172.31.67.76-23.196.6.17-51787-80-6,23.196.6.17,80,172.31.67.76,51787,6,20/02/2018 01:39:36,23,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86956.52173913043,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,43478.260869565216,43478.260869565216,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,986,254,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
7289763,172.31.64.78-212.92.111.165-3389-61874-6,212.92.111.165,61874,172.31.64.78,3389,6,20/02/2018 03:56:55,11631853,8,8,1128.0,1581.0,661.0,0.0,141.00000000000003,222.62332055996032,1173.0,0.0,197.625,406.1217050167528,232.89496523038935,1.3755332018037023,775456.8666666667,2380184.141340205,9342104.0,2.0,11631853.0,1661693.2857142857,3535229.35395455,9626629.0,2.0,11429265.0,1632752.1428571432,3408894.7353849863,9342104.0,164940.0,0,0,0,0,172,172,0.6877666009018512,0.6877666009018512,0.0,1173.0,159.35294117647058,310.3705328265859,96329.86764705883,0,0,1,1,0,0,0,1,1.0,169.3125,141.0,197.625,0,0,0,0,0,0,8,1128,8,1581,8192,62872,5,20,328645.0,0.0,328645.0,328645.0,9342104.0,0.0,9342104.0,9342104.0,Benign
1830284,172.31.67.86-224.0.0.252-55506-5355-17,172.31.67.86,55506,224.0.0.252,5355,17,20/02/2018 04:40:47,413313,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,106.45684989342217,4.838947722428281,413313.0,0.0,413313.0,413313.0,413313.0,413313.0,0.0,413313.0,413313.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.838947722428284,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
